song_id|song_title|album_id|performer_id|release_date|release_year|release_month|release_day|apple_music_player_url
3881862 | School Shooter (Know Yourself Remix) | 451072 | 1546296 | 2016-01-22 | 2016 | 1 | 22 | https://genius.com/songs/3881862/apple_music_player
4244689 | How To Live |  | 12417 |  |  |  |  | https://genius.com/songs/4244689/apple_music_player
123974 | Miss Me |  | 12101 |  |  |  |  | https://genius.com/songs/123974/apple_music_player
246392 | Jerk |  | 81257 |  |  |  |  | https://genius.com/songs/246392/apple_music_player
2854434 | C |  | 395168 | 2016-03-16 | 2016 | 3 | 16 | https://genius.com/songs/2854434/apple_music_player
3036166 | Freestyle 1 (5am In Toronto) |  | 1105855 |  |  |  |  | https://genius.com/songs/3036166/apple_music_player
2456231 | Energy Freestyle |  | 568271 |  |  |  |  | https://genius.com/songs/2456231/apple_music_player
4196918 | No Limit |  | 61152 | 2019-01-01 | 2019 | 1 | 1 | https://genius.com/songs/4196918/apple_music_player
2251075 | XVIII | 323868 | 281744 | 2015-07-06 | 2015 | 7 | 6 | https://genius.com/songs/2251075/apple_music_player
2392554 | 2 Women (Icarus) |  | 18349 | 2015-11-13 | 2015 | 11 | 13 | https://genius.com/songs/2392554/apple_music_player
3205199 | Better With You | 133810 | 20906 | 2015-10-23 | 2015 | 10 | 23 | https://genius.com/songs/3205199/apple_music_player
599394 | Trukfit |  | 277115 |  |  |  |  | https://genius.com/songs/599394/apple_music_player
3717025 | Miss Me | 429047 | 1632 | 2010-12-02 | 2010 | 12 | 2 | https://genius.com/songs/3717025/apple_music_player
736843 | Pound Cake (Remix) |  | 41503 | 2015-01-01 | 2015 | 1 | 1 | https://genius.com/songs/736843/apple_music_player
912397 | Draft Day | 123442 | 366814 | 2015-04-13 | 2015 | 4 | 13 | https://genius.com/songs/912397/apple_music_player
4094200 | Back On Road (Remix) |  | 334043 | 2017-01-22 | 2017 | 1 | 22 | https://genius.com/songs/4094200/apple_music_player
3722163 | Outro | 409800 | 1417541 |  |  |  |  | https://genius.com/songs/3722163/apple_music_player
2251095 | III | 323868 | 281744 | 2015-07-06 | 2015 | 7 | 6 | https://genius.com/songs/2251095/apple_music_player
4303626 | Lyrical Spiritual - Single (Summer Sixteen Remix) |  | 1726117 | 2019-02-08 | 2019 | 2 | 8 | https://genius.com/songs/4303626/apple_music_player
2453406 | No Vote Zone |  | 656952 | 2016-04-10 | 2016 | 4 | 10 | https://genius.com/songs/2453406/apple_music_player
4026871 | Chiraq (AshtonJeremy205 Diss) | 470692 | 1608942 |  |  |  |  | https://genius.com/songs/4026871/apple_music_player
3694503 | Dark Tower Flow |  | 1247945 |  |  |  |  | https://genius.com/songs/3694503/apple_music_player
4038189 | Left 4 Dead | 466100 | 1592736 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/4038189/apple_music_player
2159779 | The Memorial (pound cake freestyle) |  | 506848 |  |  |  |  | https://genius.com/songs/2159779/apple_music_player
4053534 | Duppy Freestyle |  | 1621629 | 2018-10-29 | 2018 | 10 | 29 | https://genius.com/songs/4053534/apple_music_player
3650410 | #Barz Outro | 119713 | 188576 |  |  |  |  | https://genius.com/songs/3650410/apple_music_player
503928 | Grindin' (Remix) |  | 26364 |  |  |  |  | https://genius.com/songs/503928/apple_music_player
2475345 | Work (Freestyle) |  | 5671 |  |  |  |  | https://genius.com/songs/2475345/apple_music_player
2848413 | PoundCake |  | 995921 |  |  |  |  | https://genius.com/songs/2848413/apple_music_player
4257174 | Energy Remix |  | 1191863 | 2019-01-25 | 2019 | 1 | 25 | https://genius.com/songs/4257174/apple_music_player
2848419 | PoundCake |  | 280892 |  |  |  |  | https://genius.com/songs/2848419/apple_music_player
4190503 | Bars From The Heart (0-100/The Catch-up Remix) |  | 643839 |  |  |  |  | https://genius.com/songs/4190503/apple_music_player
2818778 | Cold Shoulder | 159148 | 159404 |  |  |  |  | https://genius.com/songs/2818778/apple_music_player
2489754 | Let You Know |  | 80137 |  |  |  |  | https://genius.com/songs/2489754/apple_music_player
2404401 | Back To The Beach | 141470 | 628748 | 2015-03-13 | 2015 | 3 | 13 | https://genius.com/songs/2404401/apple_music_player
2818798 | All About It |  | 112068 |  |  |  |  | https://genius.com/songs/2818798/apple_music_player
453667 | Kumnandi la |  | 191011 | 2014-06-18 | 2014 | 6 | 18 | https://genius.com/songs/453667/apple_music_player
2943068 | Wildside |  | 628750 | 2016-02-24 | 2016 | 2 | 24 | https://genius.com/songs/2943068/apple_music_player
3554702 | Miss Me |  | 203730 | 2018-02-28 | 2018 | 2 | 28 | https://genius.com/songs/3554702/apple_music_player
241320 | Suitcases | 48891 | 80136 | 2013-10-15 | 2013 | 10 | 15 | https://genius.com/songs/241320/apple_music_player
2471960 | No Problem | 150853 | 16751 | 2016-05-12 | 2016 | 5 | 12 | https://genius.com/songs/2471960/apple_music_player
2361259 | Am I Wrong | 139522 | 58017 | 2015-11-09 | 2015 | 11 | 9 | https://genius.com/songs/2361259/apple_music_player
2340617 | Dark Skin Women | 132748 | 64930 | 2015-11-06 | 2015 | 11 | 6 | https://genius.com/songs/2340617/apple_music_player
2881327 | Special Eyes | 223101 | 874227 | 2016-10-16 | 2016 | 10 | 16 | https://genius.com/songs/2881327/apple_music_player
2865064 | Gotta Push On | 222162 | 454074 | 2016-09-20 | 2016 | 9 | 20 | https://genius.com/songs/2865064/apple_music_player
3571402 | Only Love | 408956 | 668542 | 2018-03-09 | 2018 | 3 | 9 | https://genius.com/songs/3571402/apple_music_player
2842037 | Melanin Man | 162112 | 143593 | 2016-08-18 | 2016 | 8 | 18 | https://genius.com/songs/2842037/apple_music_player
4001570 | Seven Letters | 467395 | 22853 | 2018-10-05 | 2018 | 10 | 5 | https://genius.com/songs/4001570/apple_music_player
4046715 | Downpour | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046715/apple_music_player
2831715 | Get Your Way | 162112 | 143593 | 2016-08-03 | 2016 | 8 | 3 | https://genius.com/songs/2831715/apple_music_player
2478207 | Promises | 137547 | 205952 | 2015-11-20 | 2015 | 11 | 20 | https://genius.com/songs/2478207/apple_music_player
4046719 | Evil Things | 467395 | 22853 | 2018-11-02 | 2018 | 11 | 2 | https://genius.com/songs/4046719/apple_music_player
3167945 | Whirlwind |  | 1180919 | 2016-12-20 | 2016 | 12 | 20 | https://genius.com/songs/3167945/apple_music_player
4046723 | See Through | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046723/apple_music_player
4046716 | Light Speed | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046716/apple_music_player
3283477 | Improv #1 (Intro) | 375796 | 143593 | 2018-01-11 | 2018 | 1 | 11 | https://genius.com/songs/3283477/apple_music_player
4046721 | Let It Rain | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046721/apple_music_player
4029102 | Nightmares & Dreams | 467395 | 22853 | 2018-10-19 | 2018 | 10 | 19 | https://genius.com/songs/4029102/apple_music_player
4046720 | Channeling | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046720/apple_music_player
3283480 | Brownstone | 375796 | 143593 |  |  |  |  | https://genius.com/songs/3283480/apple_music_player
718001 | 5 South |  | 333936 | 2015-03-04 | 2015 | 3 | 4 | https://genius.com/songs/718001/apple_music_player
4046717 | Cyclones | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046717/apple_music_player
4046722 | War Inside | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046722/apple_music_player
4200526 | Streaming Services | 466098 | 63555 | 2019-01-03 | 2019 | 1 | 3 | https://genius.com/songs/4200526/apple_music_player
3178335 | Lemme Put This Cup Down | 162112 | 143593 | 2016-08-19 | 2016 | 8 | 19 | https://genius.com/songs/3178335/apple_music_player
4046718 | Location Nowhere | 467395 | 22853 | 2018-11-09 | 2018 | 11 | 9 | https://genius.com/songs/4046718/apple_music_player
3997737 | Too Far Too Fast | 463652 | 143593 | 2018-08-24 | 2018 | 8 | 24 | https://genius.com/songs/3997737/apple_music_player
4094289 | Exhale |  | 855765 | 2018-11-16 | 2018 | 11 | 16 | https://genius.com/songs/4094289/apple_music_player
3178374 | Telling the Truth | 162112 | 143593 | 2016-08-19 | 2016 | 8 | 19 | https://genius.com/songs/3178374/apple_music_player
4223244 | I'm Alright |  | 143593 | 2019-01-09 | 2019 | 1 | 9 | https://genius.com/songs/4223244/apple_music_player
3030092 | Good Love | 162112 | 143593 | 2016-05-09 | 2016 | 5 | 9 | https://genius.com/songs/3030092/apple_music_player
4089671 | Vibrant |  | 143593 | 2018-11-13 | 2018 | 11 | 13 | https://genius.com/songs/4089671/apple_music_player
3184727 | Say U Won't | 162112 | 143593 | 2016-08-19 | 2016 | 8 | 19 | https://genius.com/songs/3184727/apple_music_player
2396214 | LUV |  | 579532 | 2015-05-01 | 2015 | 5 | 1 | https://genius.com/songs/2396214/apple_music_player
3973589 | Stay There | 463652 | 143593 | 2018-08-24 | 2018 | 8 | 24 | https://genius.com/songs/3973589/apple_music_player
2833642 | Distant Memories |  | 662481 | 2014-12-14 | 2014 | 12 | 14 | https://genius.com/songs/2833642/apple_music_player
3997738 | I'll Sing About You | 463652 | 143593 | 2018-08-24 | 2018 | 8 | 24 | https://genius.com/songs/3997738/apple_music_player
3997735 | Improv #2 | 463652 | 143593 | 2018-08-24 | 2018 | 8 | 24 | https://genius.com/songs/3997735/apple_music_player
363832 | Killer Instinct | 54112 | 143594 | 2014-02-09 | 2014 | 2 | 9 | https://genius.com/songs/363832/apple_music_player
4214083 | Cauliflower | 472089 | 910341 | 2018-11-28 | 2018 | 11 | 28 | https://genius.com/songs/4214083/apple_music_player
3740510 | Dark Times | 431979 | 39561 | 2018-05-25 | 2018 | 5 | 25 | https://genius.com/songs/3740510/apple_music_player
3184726 | Intro | 162112 | 143593 | 2016-08-19 | 2016 | 8 | 19 | https://genius.com/songs/3184726/apple_music_player
3997736 | Moments | 463652 | 143593 | 2018-08-24 | 2018 | 8 | 24 | https://genius.com/songs/3997736/apple_music_player
3762910 | All The Way Up | 316148 | 36064 |  |  |  |  | https://genius.com/songs/3762910/apple_music_player
3047694 | Rise and Shine |  | 574398 | 2017-04-04 | 2017 | 4 | 4 | https://genius.com/songs/3047694/apple_music_player
2254267 | Somewhere On Lonely Street: WHO KULPRIT BE | 127960 | 28475 | 2015-04-06 | 2015 | 4 | 6 | https://genius.com/songs/2254267/apple_music_player
2415591 | Side2Side |  | 635050 |  |  |  |  | https://genius.com/songs/2415591/apple_music_player
3969011 | Opposite Ways | 375796 | 143593 | 2017-10-20 | 2017 | 10 | 20 | https://genius.com/songs/3969011/apple_music_player
4214086 | Can I Stay | 472089 | 910341 | 2018-12-05 | 2018 | 12 | 5 | https://genius.com/songs/4214086/apple_music_player
4214085 | Something More | 472089 | 910341 | 2018-12-04 | 2018 | 12 | 4 | https://genius.com/songs/4214085/apple_music_player
4214084 | Much To Me | 472089 | 910341 | 2018-12-05 | 2018 | 12 | 5 | https://genius.com/songs/4214084/apple_music_player
4214087 | Little Things | 472089 | 910341 | 2018-12-05 | 2018 | 12 | 5 | https://genius.com/songs/4214087/apple_music_player
3155518 | Akatsuki de Vila | 350468 | 649865 | 2017-06-09 | 2017 | 6 | 9 | https://genius.com/songs/3155518/apple_music_player
3145799 | Nego Drama Parte 2 | 333359 | 1011003 | 2017-05-18 | 2017 | 5 | 18 | https://genius.com/songs/3145799/apple_music_player
3112393 | Jesus Chorou Pt II | 350468 | 649865 | 2017-03-24 | 2017 | 3 | 24 | https://genius.com/songs/3112393/apple_music_player
3467423 | G-Quan III | 396963 | 266214 | 2018-02-05 | 2018 | 2 | 5 | https://genius.com/songs/3467423/apple_music_player
3713598 | Super Disgraça Gang |  | 1332294 | 2018-09-14 | 2018 | 9 | 14 | https://genius.com/songs/3713598/apple_music_player
3321712 | Gostosinha |  | 1597680 | 2017-11-17 | 2017 | 11 | 17 | https://genius.com/songs/3321712/apple_music_player
3577377 | Akatsuki de Vila Parte II | 409851 | 649865 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3577377/apple_music_player
3155510 | Riders | 350468 | 649865 | 2017-01-09 | 2017 | 1 | 9 | https://genius.com/songs/3155510/apple_music_player
3155515 | Motorola V3 | 350468 | 649865 | 2017-06-09 | 2017 | 6 | 9 | https://genius.com/songs/3155515/apple_music_player
3171010 | Atari Level 2 | 333359 | 1011003 | 2017-07-24 | 2017 | 7 | 24 | https://genius.com/songs/3171010/apple_music_player
3577378 | Colegiais | 409851 | 649865 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3577378/apple_music_player
3577379 | Você Vale o Que Tem Parte IV | 409851 | 649865 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3577379/apple_music_player
3577375 | Anbu | 409851 | 649865 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3577375/apple_music_player
3577376 | Sozinho no Touge | 409851 | 649865 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3577376/apple_music_player
3123751 | Yoshi Drift Charmer | 350468 | 649865 | 2017-03-24 | 2017 | 3 | 24 | https://genius.com/songs/3123751/apple_music_player
3577329 | Pentes Livres | 409851 | 649865 | 2018-03-12 | 2018 | 3 | 12 | https://genius.com/songs/3577329/apple_music_player
4003755 | Ninja | 467687 | 649865 | 2019-01-25 | 2019 | 1 | 25 | https://genius.com/songs/4003755/apple_music_player
4003751 | Hacker Dresscode | 467687 | 649865 | 2018-11-01 | 2018 | 11 | 1 | https://genius.com/songs/4003751/apple_music_player
3155519 | Gamecube Nintendo | 350468 | 649865 | 2017-06-09 | 2017 | 6 | 9 | https://genius.com/songs/3155519/apple_music_player
3743261 | Beats By Deus |  | 649865 | 2018-05-25 | 2018 | 5 | 25 | https://genius.com/songs/3743261/apple_music_player
3426874 | AK KISUCO |  | 557088 | 2018-01-06 | 2018 | 1 | 6 | https://genius.com/songs/3426874/apple_music_player
3210136 | Game Boy |  | 266214 | 2017-08-24 | 2017 | 8 | 24 | https://genius.com/songs/3210136/apple_music_player
3863791 | Fiat 147 | 448653 | 1270984 | 2018-07-26 | 2018 | 7 | 26 | https://genius.com/songs/3863791/apple_music_player
3158001 | Atari | 333361 | 1011003 | 2016-02-22 | 2016 | 2 | 22 | https://genius.com/songs/3158001/apple_music_player
3863785 | The Storm | 448653 | 1270984 | 2018-07-26 | 2018 | 7 | 26 | https://genius.com/songs/3863785/apple_music_player
4124902 | Camisa de Anime |  | 1270984 | 2018-11-29 | 2018 | 11 | 29 | https://genius.com/songs/4124902/apple_music_player
3964587 | Hakaishins | 462460 | 6410 | 2018-09-17 | 2018 | 9 | 17 | https://genius.com/songs/3964587/apple_music_player
3863788 | Tsukuyomi | 448653 | 1270984 | 2018-07-26 | 2018 | 7 | 26 | https://genius.com/songs/3863788/apple_music_player
3458507 | GUARDINHAS |  | 1332294 | 2018-01-08 | 2018 | 1 | 8 | https://genius.com/songs/3458507/apple_music_player
3863792 | Riders 2 | 448653 | 1270984 | 2018-07-26 | 2018 | 7 | 26 | https://genius.com/songs/3863792/apple_music_player
2439866 | Nani Wo Surunda | 146655 | 649865 | 2016-07-04 | 2016 | 7 | 4 | https://genius.com/songs/2439866/apple_music_player
3863794 | FFR 2 | 448653 | 1270984 | 2018-07-26 | 2018 | 7 | 26 | https://genius.com/songs/3863794/apple_music_player
3465359 | SuperSaiyanAir | 404545 | 1270983 | 2017-08-29 | 2017 | 8 | 29 | https://genius.com/songs/3465359/apple_music_player
2439849 | Marlboro | 146655 | 649865 |  |  |  |  | https://genius.com/songs/2439849/apple_music_player
2439852 | Yamaarashi | 146655 | 649865 |  |  |  |  | https://genius.com/songs/2439852/apple_music_player
3766179 | Flacko | 435527 | 1493313 | 2018-06-01 | 2018 | 6 | 1 | https://genius.com/songs/3766179/apple_music_player
2439837 | Shapeshifting Demons | 146655 | 649865 | 2016-03-18 | 2016 | 3 | 18 | https://genius.com/songs/2439837/apple_music_player
3154838 | Babe |  | 1149745 | 2017-07-12 | 2017 | 7 | 12 | https://genius.com/songs/3154838/apple_music_player
2439859 | Crystal Castle | 146655 | 649865 |  |  |  |  | https://genius.com/songs/2439859/apple_music_player
3838567 | Mangekyou Sharingan |  | 1174724 | 2018-06-08 | 2018 | 6 | 8 | https://genius.com/songs/3838567/apple_music_player
4124211 | Shinigami |  | 649865 | 2017-10-06 | 2017 | 10 | 6 | https://genius.com/songs/4124211/apple_music_player
3577388 | Go Home | 146655 | 649865 | 2016-07-04 | 2016 | 7 | 4 | https://genius.com/songs/3577388/apple_music_player
3464173 | Bruxismo | 397214 | 1174724 | 2017-09-07 | 2017 | 9 | 7 | https://genius.com/songs/3464173/apple_music_player
3527989 | Tainted Porsches | 401054 | 1149745 | 2018-03-29 | 2018 | 3 | 29 | https://genius.com/songs/3527989/apple_music_player
2439842 | Israelli Choppas (Flexin') | 146655 | 649865 | 2016-07-04 | 2016 | 7 | 4 | https://genius.com/songs/2439842/apple_music_player
4043997 | Vigiai pt2 | 473037 | 1174725 | 2018-09-27 | 2018 | 9 | 27 | https://genius.com/songs/4043997/apple_music_player
4003753 | Follow Me | 467687 | 649865 |  | 2019 | 7 |  | https://genius.com/songs/4003753/apple_music_player
3018945 | Q.P.M.C.M | 333844 | 998542 | 2017-03-16 | 2017 | 3 | 16 | https://genius.com/songs/3018945/apple_music_player
4003756 | Cogumelos | 467687 | 649865 |  | 2019 | 7 |  | https://genius.com/songs/4003756/apple_music_player
3858665 | Clique |  | 609425 | 2018-07-23 | 2018 | 7 | 23 | https://genius.com/songs/3858665/apple_music_player
4003754 | True Religion | 467687 | 649865 |  |  |  |  | https://genius.com/songs/4003754/apple_music_player
4182387 | Anos | 491152 | 1062865 | 2018-12-22 | 2018 | 12 | 22 | https://genius.com/songs/4182387/apple_music_player
3772065 | Gamecube Nintendo (Remix) |  | 649865 | 2017-09-10 | 2017 | 9 | 10 | https://genius.com/songs/3772065/apple_music_player
3527986 | On The Low |  | 1149745 |  |  |  |  | https://genius.com/songs/3527986/apple_music_player
4026723 | Músicas Para Drift 2* | 470674 | 649865 |  | 2019 | 4 |  | https://genius.com/songs/4026723/apple_music_player
3018959 | U-KINOIZKIZÉ (O Sonho) | 333844 | 998542 | 2017-03-20 | 2017 | 3 | 20 | https://genius.com/songs/3018959/apple_music_player
3018962 | P.M.F | 333844 | 998542 | 2017-03-20 | 2017 | 3 | 20 | https://genius.com/songs/3018962/apple_music_player
3577387 | King Kai (skit) | 146655 | 649865 | 2016-07-04 | 2016 | 7 | 4 | https://genius.com/songs/3577387/apple_music_player
4240621 | Vida de Fachada |  | 1011219 | 2017-11-26 | 2017 | 11 | 26 | https://genius.com/songs/4240621/apple_music_player
4275761 | Califórnia |  | 649865 |  |  |  |  | https://genius.com/songs/4275761/apple_music_player
2946518 | Call Casting | 168545 | 44080 | 2017-01-02 | 2017 | 1 | 2 | https://genius.com/songs/2946518/apple_music_player
3386844 | Modern Slavery | 338359 | 1043518 | 2017-12-22 | 2017 | 12 | 22 | https://genius.com/songs/3386844/apple_music_player
2831905 | Big Amount | 162145 | 14325 | 2016-08-05 | 2016 | 8 | 5 | https://genius.com/songs/2831905/apple_music_player
3468893 | BBO (Bad Bitches Only) | 369295 | 44080 | 2018-01-26 | 2018 | 1 | 26 | https://genius.com/songs/3468893/apple_music_player
3453341 | Supastars | 369295 | 44080 | 2018-01-22 | 2018 | 1 | 22 | https://genius.com/songs/3453341/apple_music_player
3386850 | Saint Laurent Mask | 338359 | 1043518 | 2017-12-22 | 2017 | 12 | 22 | https://genius.com/songs/3386850/apple_music_player
4014119 | PASS OUT | 459148 | 61600 | 2018-10-11 | 2018 | 10 | 11 | https://genius.com/songs/4014119/apple_music_player
1119 | 8 Iz Enuff | 754 | 103 | 1995-03-28 | 1995 | 3 | 28 | https://genius.com/songs/1119/apple_music_player
3890350 | LAMB TALK | 459148 | 61600 | 2018-08-10 | 2018 | 8 | 10 | https://genius.com/songs/3890350/apple_music_player
3980731 | Neighbor | 483412 | 1073 | 2018-09-27 | 2018 | 9 | 27 | https://genius.com/songs/3980731/apple_music_player
3125560 | On My Soul | 350760 | 1158427 | 2017-06-16 | 2017 | 6 | 16 | https://genius.com/songs/3125560/apple_music_player
3890898 | BUBBLE GUM | 459148 | 61600 | 2018-08-10 | 2018 | 8 | 10 | https://genius.com/songs/3890898/apple_music_player
3355306 | Interview | 347750 | 995189 | 2017-12-08 | 2017 | 12 | 8 | https://genius.com/songs/3355306/apple_music_player
3020854 | But I'm Bulletproof | 334949 | 22437 | 2017-04-01 | 2017 | 4 | 1 | https://genius.com/songs/3020854/apple_music_player
3105792 | Sleep When U Die | 323664 | 14325 | 2017-06-16 | 2017 | 6 | 16 | https://genius.com/songs/3105792/apple_music_player
3105793 | Trap Check | 323664 | 14325 | 2017-06-16 | 2017 | 6 | 16 | https://genius.com/songs/3105793/apple_music_player
4061385 | Insomnia | 472691 | 148761 | 2018-11-02 | 2018 | 11 | 2 | https://genius.com/songs/4061385/apple_music_player
3565031 | ​love me forever | 366249 | 610968 | 2018-03-09 | 2018 | 3 | 9 | https://genius.com/songs/3565031/apple_music_player
3527967 | Slave Owner | 403508 | 22437 | 2018-02-16 | 2018 | 2 | 16 | https://genius.com/songs/3527967/apple_music_player
3105786 | Door Swangin | 323664 | 14325 | 2017-06-16 | 2017 | 6 | 16 | https://genius.com/songs/3105786/apple_music_player
3271784 | Thinking Out Loud | 373924 | 22437 | 2017-10-20 | 2017 | 10 | 20 | https://genius.com/songs/3271784/apple_music_player
2893888 | Countin | 287186 | 14325 | 2016-10-27 | 2016 | 10 | 27 | https://genius.com/songs/2893888/apple_music_player
3175085 | YNS |  | 1450 | 2017-07-28 | 2017 | 7 | 28 | https://genius.com/songs/3175085/apple_music_player
3527971 | Blonde & a Onion | 403508 | 22437 | 2018-02-16 | 2018 | 2 | 16 | https://genius.com/songs/3527971/apple_music_player
3271785 | Eddie Cane | 373924 | 22437 | 2017-10-20 | 2017 | 10 | 20 | https://genius.com/songs/3271785/apple_music_player
3612900 | Fucking Up Profits | 402452 | 44080 | 2018-03-30 | 2018 | 3 | 30 | https://genius.com/songs/3612900/apple_music_player
3958785 | I Think I Can Fly | 457523 | 22437 | 2018-09-21 | 2018 | 9 | 21 | https://genius.com/songs/3958785/apple_music_player
3549754 | Countin' Up A Check | 406071 | 1210751 | 2018-02-22 | 2018 | 2 | 22 | https://genius.com/songs/3549754/apple_music_player
3527970 | Playa | 403508 | 22437 | 2018-02-16 | 2018 | 2 | 16 | https://genius.com/songs/3527970/apple_music_player
3458860 | Dirty Dawg "Insane" | 396373 | 17862 | 2018-01-23 | 2018 | 1 | 23 | https://genius.com/songs/3458860/apple_music_player
4108860 | Talk My Shit | 481964 | 1158427 | 2018-11-23 | 2018 | 11 | 23 | https://genius.com/songs/4108860/apple_music_player
3125842 | Like Pac |  | 388683 | 2017-06-16 | 2017 | 6 | 16 | https://genius.com/songs/3125842/apple_music_player
3481208 | Ya Know | 396830 | 1158427 | 2018-02-02 | 2018 | 2 | 2 | https://genius.com/songs/3481208/apple_music_player
3958792 | Space Jam | 457523 | 22437 | 2018-09-21 | 2018 | 9 | 21 | https://genius.com/songs/3958792/apple_music_player
2982118 | Big Amount | 321387 | 228743 | 2017-01-16 | 2017 | 1 | 16 | https://genius.com/songs/2982118/apple_music_player
3958790 | Playin wit a Chek | 457523 | 22437 | 2018-09-21 | 2018 | 9 | 21 | https://genius.com/songs/3958790/apple_music_player
3570151 | When I'm Gone | 408796 | 388683 | 2018-03-09 | 2018 | 3 | 9 | https://genius.com/songs/3570151/apple_music_player
3090244 | We Don't Play That | 345635 | 388683 | 2017-05-16 | 2017 | 5 | 16 | https://genius.com/songs/3090244/apple_music_player
3325451 | Bigger than me REMIX |  | 346237 | 2017-11-15 | 2017 | 11 | 15 | https://genius.com/songs/3325451/apple_music_player
2924026 | Hold It Down |  | 222357 | 2016-12-03 | 2016 | 12 | 3 | https://genius.com/songs/2924026/apple_music_player
58983 | 8 Iz Enuff (Demo Version) | 39654 | 103 | 2008-04-15 | 2008 | 4 | 15 | https://genius.com/songs/58983/apple_music_player
2903427 | Big Amount | 288118 | 460 |  |  |  |  | https://genius.com/songs/2903427/apple_music_player
3647430 | No Mercy | 437593 | 56571 | 2018-04-02 | 2018 | 4 | 2 | https://genius.com/songs/3647430/apple_music_player
30845 | King Toast Queen | 5501 | 577 |  |  |  |  | https://genius.com/songs/30845/apple_music_player
4248109 | Stay Woke Freestyle |  | 14325 | 2019-01-21 | 2019 | 1 | 21 | https://genius.com/songs/4248109/apple_music_player
30806 | Alwayz N.Y | 5495 | 7920 |  |  |  |  | https://genius.com/songs/30806/apple_music_player
30813 | Pimpology 101 | 5495 | 7920 |  |  |  |  | https://genius.com/songs/30813/apple_music_player
30829 | Real Nillaz | 5498 | 7920 |  |  |  |  | https://genius.com/songs/30829/apple_music_player
30814 | Pimp Party | 5495 | 7920 |  |  |  |  | https://genius.com/songs/30814/apple_music_player
3566293 | Old Guwop Flow | 407973 | 20194 | 2018-03-10 | 2018 | 3 | 10 | https://genius.com/songs/3566293/apple_music_player
2623959 | Difference | 156593 | 397853 | 2015-03-03 | 2015 | 3 | 3 | https://genius.com/songs/2623959/apple_music_player
30846 | U Don't Care | 5501 | 7920 |  |  |  |  | https://genius.com/songs/30846/apple_music_player
30816 | Gun Talk | 5495 | 7920 |  |  |  |  | https://genius.com/songs/30816/apple_music_player
2576723 | Get Your Hate On | 156593 | 397853 | 2015-11-17 | 2015 | 11 | 17 | https://genius.com/songs/2576723/apple_music_player
3732809 | Secret | 431043 | 17862 | 2018-05-18 | 2018 | 5 | 18 | https://genius.com/songs/3732809/apple_music_player
3575028 | Selfish | 409481 | 135 | 2017-11-14 | 2017 | 11 | 14 | https://genius.com/songs/3575028/apple_music_player
30834 | The Problem |  | 7920 |  |  |  |  | https://genius.com/songs/30834/apple_music_player
3362366 | First Thing First | 385025 | 541582 | 2017-12-11 | 2017 | 12 | 11 | https://genius.com/songs/3362366/apple_music_player
3566291 | Throw It Up | 407973 | 20194 | 2018-03-10 | 2018 | 3 | 10 | https://genius.com/songs/3566291/apple_music_player
3844845 | Hunnits | 446304 | 614718 | 2018-07-20 | 2018 | 7 | 20 | https://genius.com/songs/3844845/apple_music_player
77281 | Too much of a good thing | 17905 | 577 |  |  |  |  | https://genius.com/songs/77281/apple_music_player
4259418 | Gold Daytonas | 498846 | 42 | 2019-01-01 | 2019 | 1 | 1 | https://genius.com/songs/4259418/apple_music_player
4119176 | Losses Count | 345635 | 388683 | 2017-05-07 | 2017 | 5 | 7 | https://genius.com/songs/4119176/apple_music_player
2935129 | Big Amount (Freestyle) |  | 1047398 | 2016-12-18 | 2016 | 12 | 18 | https://genius.com/songs/2935129/apple_music_player
4259406 | Intro (BTR) | 498846 | 42 | 2019-01-01 | 2019 | 1 | 1 | https://genius.com/songs/4259406/apple_music_player
30843 | Intro | 5501 | 7920 |  |  |  |  | https://genius.com/songs/30843/apple_music_player
30823 | Return of Da Cobra (Skit) | 5495 | 7920 |  |  |  |  | https://genius.com/songs/30823/apple_music_player
3524596 | When I Land | 403117 | 23060 | 2018-02-14 | 2018 | 2 | 14 | https://genius.com/songs/3524596/apple_music_player
2958207 | Big Baby Freestyle |  | 48749 | 2017-01-16 | 2017 | 1 | 16 | https://genius.com/songs/2958207/apple_music_player
3524598 | Sinoloa Soldier | 403117 | 23060 | 2018-02-14 | 2018 | 2 | 14 | https://genius.com/songs/3524598/apple_music_player
