song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
2466227|Warm Up + Gang Sale|2016-05-01|2016|5|1|https://genius.com/songs/2466227/apple_music_player
662981|Tore Up|2014-07-28|2014|7|28|https://genius.com/songs/662981/apple_music_player
2074328|What's Wrong?|2014-02-25|2014|2|25|https://genius.com/songs/2074328/apple_music_player
2911287|Ambassador|||||https://genius.com/songs/2911287/apple_music_player
3125969|Nie ma takiego drugiego|2014-07-09|2014|7|9|https://genius.com/songs/3125969/apple_music_player
467032|Drop It|2014-06-11|2014|6|11|https://genius.com/songs/467032/apple_music_player
2479529|Order More Remix|||||https://genius.com/songs/2479529/apple_music_player
3144393|Curious George|2014-10-08|2014|10|8|https://genius.com/songs/3144393/apple_music_player
2963654|Lemme Thru|2009-10-30|2009|10|30|https://genius.com/songs/2963654/apple_music_player
3440916|Onions|||||https://genius.com/songs/3440916/apple_music_player
2986226|Get Out Here & Werk|2014-09-16|2014|9|16|https://genius.com/songs/2986226/apple_music_player
150350|Story Of My Life|||||https://genius.com/songs/150350/apple_music_player
3535367|Interlude|2011-08-11|2011|8|11|https://genius.com/songs/3535367/apple_music_player
425919|Cash Right|2013-10-13|2013|10|13|https://genius.com/songs/425919/apple_music_player
2899175|Ounces Back (Freestyle)|2016-11-01|2016|11|1|https://genius.com/songs/2899175/apple_music_player
1741151|Back At It Intro|||||https://genius.com/songs/1741151/apple_music_player
2531871|Love Me None|2016-04-25|2016|4|25|https://genius.com/songs/2531871/apple_music_player
3291804|Green Light|2011-09-20|2011|9|20|https://genius.com/songs/3291804/apple_music_player
3762399|Smashin'|2014-06-02|2014|6|2|https://genius.com/songs/3762399/apple_music_player
91239|Takeover [Credits]|||||https://genius.com/songs/91239/apple_music_player
2317719|Penetrate Ya [Produced by DJ Spinz]|2015-08-01|2015|8|1|https://genius.com/songs/2317719/apple_music_player
3508605|Regular|2016-10-12|2016|10|12|https://genius.com/songs/3508605/apple_music_player
3667287|Babies Crying|2013-12-27|2013|12|27|https://genius.com/songs/3667287/apple_music_player
3908642|Mink On The Floor|2013-10-07|2013|10|7|https://genius.com/songs/3908642/apple_music_player
2479230|The Other Song|2013-01-01|2013|1|1|https://genius.com/songs/2479230/apple_music_player
3831900|Flexin (Demo)|2018-07-10|2018|7|10|https://genius.com/songs/3831900/apple_music_player
3184940|DRACO SEASON REMIX|2017-08-04|2017|8|4|https://genius.com/songs/3184940/apple_music_player
912208|100 On Fashion|||||https://genius.com/songs/912208/apple_music_player
2479233|Letter Loose|2013-01-01|2013|1|1|https://genius.com/songs/2479233/apple_music_player
2903367|Nina9|2016-01-01|2016|1|1|https://genius.com/songs/2903367/apple_music_player
322391|Paxxin' Out|2013-10-26|2013|10|26|https://genius.com/songs/322391/apple_music_player
3666780|She Twerkin Freestyle|2014-07-24|2014|7|24|https://genius.com/songs/3666780/apple_music_player
2432255|Papers And Cups|2013-01-09|2013|1|9|https://genius.com/songs/2432255/apple_music_player
1935510|Outro|||||https://genius.com/songs/1935510/apple_music_player
4205746|Life Goes On (Live)|2019-01-01|2019|1|1|https://genius.com/songs/4205746/apple_music_player
3143780|İtaat Et|2017-07-04|2017|7|4|https://genius.com/songs/3143780/apple_music_player
3697702|Retour d'émeute piège|||||https://genius.com/songs/3697702/apple_music_player
2418875|Commas Freestyle(Shortened Version)|2015-12-19|2015|12|19|https://genius.com/songs/2418875/apple_music_player
2282397|I Swear|2015-08-12|2015|8|12|https://genius.com/songs/2282397/apple_music_player
4033464|On Me|2013-03-20|2013|3|20|https://genius.com/songs/4033464/apple_music_player
4013027|Way Too Woke|2018-12-01|2018|12|1|https://genius.com/songs/4013027/apple_music_player
4286977|Blue Rain|2019-01-23|2019|1|23|https://genius.com/songs/4286977/apple_music_player
4269075|Blue Moon|2019-01-15|2019|1|15|https://genius.com/songs/4269075/apple_music_player
4221348|Shootout|2019-01-08|2019|1|8|https://genius.com/songs/4221348/apple_music_player
3343814|IPhones and Bad Bitches|2012-03-06|2012|3|6|https://genius.com/songs/3343814/apple_music_player
3209330|The Way Life Goes|2017-08-25|2017|8|25|https://genius.com/songs/3209330/apple_music_player
2418877|Money Longer|2016-02-06|2016|2|6|https://genius.com/songs/2418877/apple_music_player
2451025|Ps & Qs|2016-04-15|2016|4|15|https://genius.com/songs/2451025/apple_music_player
2830058|Erase Your Social|2016-07-31|2016|7|31|https://genius.com/songs/2830058/apple_music_player
3294027|The Way Life Goes (Remix)|2017-11-03|2017|11|3|https://genius.com/songs/3294027/apple_music_player
3254443|20 Min|2017-11-17|2017|11|17|https://genius.com/songs/3254443/apple_music_player
2344225|Top|2015-10-30|2015|10|30|https://genius.com/songs/2344225/apple_music_player
3129670|Sauce It Up|2017-08-25|2017|8|25|https://genius.com/songs/3129670/apple_music_player
2821847|Do What I Want|2016-07-31|2016|7|31|https://genius.com/songs/2821847/apple_music_player
139286|Numbers on the Boards|2013-05-10|2013|5|10|https://genius.com/songs/139286/apple_music_player
3209339|Dark Queen|2017-08-25|2017|8|25|https://genius.com/songs/3209339/apple_music_player
92213|White Dress|||||https://genius.com/songs/92213/apple_music_player
3209323|444+222|2017-08-25|2017|8|25|https://genius.com/songs/3209323/apple_music_player
2456786|Grab the Wheel|2016-04-15|2016|4|15|https://genius.com/songs/2456786/apple_music_player
