song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
379075,Or Nah,2014-02-19,2014,2,19,https://genius.com/songs/379075/apple_music_player
362855,$ Migraine,2014-02-14,2014,2,14,https://genius.com/songs/362855/apple_music_player
94567,Another One,2012-10-01,2012,10,1,https://genius.com/songs/94567/apple_music_player
508506,Black Eskimo,2014-09-02,2014,9,2,https://genius.com/songs/508506/apple_music_player
363351,10 Gs,2014-02-14,2014,2,14,https://genius.com/songs/363351/apple_music_player
2946460,Complete,2017-01-01,2017,1,1,https://genius.com/songs/2946460/apple_music_player
3165412,THAT FART,2017-07-20,2017,7,20,https://genius.com/songs/3165412/apple_music_player
1878922,Clique'd Up,2015-05-20,2015,5,20,https://genius.com/songs/1878922/apple_music_player
181102,Showroom 2,,,,,https://genius.com/songs/181102/apple_music_player
3835281,Rain,2018-07-13,2018,7,13,https://genius.com/songs/3835281/apple_music_player
3351454,The Life,2017-12-15,2017,12,15,https://genius.com/songs/3351454/apple_music_player
2409823,Action,2016-01-20,2016,1,20,https://genius.com/songs/2409823/apple_music_player
2866206,None Of You Niggas,2016-04-18,2016,4,18,https://genius.com/songs/2866206/apple_music_player
3166328,Bop N Keep It Dippin,2017-07-21,2017,7,21,https://genius.com/songs/3166328/apple_music_player
3307466,Swoosh Me Up,2018-02-19,2018,2,19,https://genius.com/songs/3307466/apple_music_player
3170356,Walking Around with a Bank,2017-10-05,2017,10,5,https://genius.com/songs/3170356/apple_music_player
2451114,All Night,2015-07-22,2015,7,22,https://genius.com/songs/2451114/apple_music_player
2822705,Every Season,2016-07-14,2016,7,14,https://genius.com/songs/2822705/apple_music_player
489605,Keep It G, Pt. II,2014-08-03,2014,8,3,https://genius.com/songs/489605/apple_music_player
102573,Escobar,2012-12-12,2012,12,12,https://genius.com/songs/102573/apple_music_player
3561175,Michael Phelps,2018-03-03,2018,3,3,https://genius.com/songs/3561175/apple_music_player
3998883,Danimals,2018-10-05,2018,10,5,https://genius.com/songs/3998883/apple_music_player
2871223,Anybody,,,,,https://genius.com/songs/2871223/apple_music_player
3166080,The Other Side,2017-07-21,2017,7,21,https://genius.com/songs/3166080/apple_music_player
207652,Brodee Bro,2013-08-19,2013,8,19,https://genius.com/songs/207652/apple_music_player
62461,My Homeboy's Girlfriend,2011-10-31,2011,10,31,https://genius.com/songs/62461/apple_music_player
2875969,In a Minute / In House,2016-10-20,2016,10,20,https://genius.com/songs/2875969/apple_music_player
3932825,Ah Ah Ahh,2018-12-25,2018,12,25,https://genius.com/songs/3932825/apple_music_player
3055020,Get It On Your Own,2017-04-14,2017,4,14,https://genius.com/songs/3055020/apple_music_player
111154,Playin',2012-03-19,2012,3,19,https://genius.com/songs/111154/apple_music_player
186553,No Sleep Gang,2013-07-30,2013,7,30,https://genius.com/songs/186553/apple_music_player
2954400,323 Go Crazy,2016-12-23,2016,12,23,https://genius.com/songs/2954400/apple_music_player
60744,IDGAF,,,,,https://genius.com/songs/60744/apple_music_player
177217,F.A.M.E.,2013-03-23,2013,3,23,https://genius.com/songs/177217/apple_music_player
3270695,Love You Back,2017-10-11,2017,10,11,https://genius.com/songs/3270695/apple_music_player
554001,Gang,2014-10-25,2014,10,25,https://genius.com/songs/554001/apple_music_player
3055023,Lost Files,2017-04-14,2017,4,14,https://genius.com/songs/3055023/apple_music_player
2846937,See What You On,2016-07-15,2016,7,15,https://genius.com/songs/2846937/apple_music_player
3110257,Don't Tell Me,,,,,https://genius.com/songs/3110257/apple_music_player
3055249,Coachella,2017-04-15,2017,4,15,https://genius.com/songs/3055249/apple_music_player
62460,B.A.N.ned,2011-10-31,2011,10,31,https://genius.com/songs/62460/apple_music_player
3270693,Talk My Shit,2017-10-11,2017,10,11,https://genius.com/songs/3270693/apple_music_player
4092892,Girl's Best Friend,2018-11-15,2018,11,15,https://genius.com/songs/4092892/apple_music_player
4296293,The Life (2009),2019-02-08,2019,2,8,https://genius.com/songs/4296293/apple_music_player
2466460,#saydaat,2016-01-22,2016,1,22,https://genius.com/songs/2466460/apple_music_player
171822,Midnight Run,,,,,https://genius.com/songs/171822/apple_music_player
3558518,Talk That Shit,2018-03-02,2018,3,2,https://genius.com/songs/3558518/apple_music_player
2374406,MICHAEL JACKSON,2015-01-01,2015,1,1,https://genius.com/songs/2374406/apple_music_player
3458959,Pokeball,2018-01-20,2018,1,20,https://genius.com/songs/3458959/apple_music_player
2624074,Affiliated,2016-06-28,2016,6,28,https://genius.com/songs/2624074/apple_music_player
2479109,Brainstorm,2016-03-06,2016,3,6,https://genius.com/songs/2479109/apple_music_player
2651714,Grammys,2016-06-21,2016,6,21,https://genius.com/songs/2651714/apple_music_player
206088,Spaceships & Woodgrain,2013-09-17,2013,9,17,https://genius.com/songs/206088/apple_music_player
2899015,G's Walk In,2016-10-30,2016,10,30,https://genius.com/songs/2899015/apple_music_player
